Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Michelin,235/45R17,Scrap,Hinjewadi,-30.842424,-38.718083,85317,19-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,6/32,4000,8,DOTABCD12343523
Goodyear,225/45R17,Scrap,Aundh,12.6316285,-150.837129,61031,16-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,5/32,7000,1,DOTMNOP78901520
Bridgestone,215/60R16,Used,Kothrud,33.6965555,0.966881,50856,11/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,2/32,21500,2,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Camp,67.0348105,72.827417,23278,5/8/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,5/32,65000,9,DOTMNOP78901520
Continental,225/50R17,Used,Shivane,77.22226,29.443094,25550,22-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,5/32,16500,2,DOTWXYZ56780124
Continental,205/55R16,Used,Vishrantwadi,-34.6333925,-18.000895,95015,11/4/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,6/32,16500,4,DOTEFGH90124822
Michelin,205/55R16,Used,Hadapsar,14.7435315,-19.285046,17724,19-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,4/32,69000,1,DOTEFGH90124822
Continental,225/50R17,Used,Hadapsar,-34.401396,58.602238,51236,3/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,2/32,4000,10,DOTWXYZ56780124
Michelin,225/50R17,Scrap,Deccan,81.7839775,-51.066599,40775,24-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,4/32,54000,12,DOTIJKL34562719
Bridgestone,215/60R16,Used,Hinjewadi,-88.210615,2.70747,51742,24-09-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,5/32,51000,8,DOTMNOP78901520
Continental,205/55R16,Scrap,Bavdhan,11.6638875,-27.236568,95380,22-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,6/32,65000,3,DOTEFGH90124822
Michelin,235/45R17,Scrap,Vishrantwadi,73.058073,-38.954838,27668,9/4/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,5/32,65000,5,DOTWXYZ56780124
Michelin,235/45R17,Used,Kothrud,42.4671945,-21.049595,35726,15-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,21500,2,DOTWXYZ56780124
Continental,205/55R16,Used,Kharadi,81.1751415,60.03526,96861,7/8/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,6/32,7000,11,DOTIJKL34562719
Goodyear,215/60R16,Scrap,Koregaon Park,31.856369,70.859411,64936,19-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,54000,3,DOTEFGH90124822
Michelin,215/60R16,Used,Shivajinagar,67.3872345,40.92112,34439,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,69000,3,DOTEFGH90124822
Bridgestone,205/55R16,Used,Kothrud,-25.5489685,164.096264,63064,27-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,60000,4,DOTABCD12343523
Continental,215/60R16,Used,Hinjewadi,35.480135,33.269052,51771,27-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,60000,5,DOTEFGH90124822
Goodyear,225/45R17,Used,Koregaon Park,43.9067515,105.319697,93481,2/3/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,6/32,60000,11,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Camp,35.473914,84.976652,7876,30-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,3/32,7000,6,DOTMNOP78901520
Continental,205/55R16,Used,Koregaon Park,-11.5846635,-154.39115,44070,19-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,2/32,16500,8,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Aundh,-54.7510365,-90.908434,88359,16-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,2/32,60000,4,DOTWXYZ56780124
Continental,235/45R17,Used,Aundh,-4.271236,-102.177115,3495,4/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,2/32,16500,3,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Hinjewadi,84.651334,81.706433,26704,24-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,21500,8,DOTMNOP78901520
Goodyear,225/50R17,Scrap,Shivane,59.8918005,-83.73759,15560,1/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,6/32,4000,6,DOTMNOP78901520
Michelin,215/60R16,Used,Magarpatta City,5.771438,-172.413411,39074,8/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,4/32,83000,10,DOTABCD12343523
Bridgestone,235/45R17,Used,Hadapsar,-74.799909,126.904759,8124,13-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,83000,9,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Magarpatta City,6.387206,-1.626936,69935,27-09-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,4/32,24000,5,DOTABCD12343523
Continental,215/60R16,Used,Camp,28.460281,93.145052,68937,21-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,3/32,4000,5,DOTMNOP78901520
Bridgestone,205/55R16,Used,Bavdhan,-8.8674505,16.253578,83169,30-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,5/32,24000,10,DOTEFGH90124822
Bridgestone,225/45R17,Scrap,Shivane,-48.0608145,-70.821969,8605,15-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,4000,8,DOTWXYZ56780124
Pirelli,225/50R17,Used,Camp,-47.4419105,-144.310061,57481,11/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,5/32,51000,7,DOTABCD12343523
Michelin,215/60R16,Used,Hadapsar,64.7023865,75.372527,37231,28-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,4000,2,DOTABCD12343523
Pirelli,215/60R16,Used,Hinjewadi,-74.444423,-160.338625,80211,28-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,51000,6,DOTWXYZ56780124
Continental,205/55R16,Scrap,Kharadi,59.948606,-23.709751,42260,11/7/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,51000,11,DOTABCD12343523
Pirelli,215/60R16,Scrap,Kothrud,42.9659805,-60.783153,92151,20-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,21500,11,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Bavdhan,-53.109051,-64.911612,11045,21-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,3/32,21500,9,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Deccan,28.311524,10.739166,82123,25-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,65000,10,DOTABCD12343523
Michelin,225/50R17,Used,Kothrud,35.3186565,-175.562576,63620,20-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,69000,7,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Kalyani Nagar,-6.234357,-135.497947,49859,13-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,4/32,4000,7,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Kalyani Nagar,-70.902597,52.35567,11580,4/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,3/32,4000,6,DOTWXYZ56780124
Continental,225/50R17,Scrap,Magarpatta City,-76.5572245,-134.223019,34262,23-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,2/32,54000,1,DOTABCD12343523
Continental,215/60R16,Used,Camp,-44.9879165,-161.804366,42787,25-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,6/32,16500,11,DOTMNOP78901520
Goodyear,205/55R16,Used,Bavdhan,-68.018489,177.06334,41336,22-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,4000,3,DOTMNOP78901520
Continental,205/55R16,Used,Aundh,48.0511395,43.125904,60892,17-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,3/32,65000,7,DOTEFGH90124822
Bridgestone,225/50R17,Scrap,Shivajinagar,29.5852225,-107.035276,12908,1/2/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,6/32,69000,7,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Hinjewadi,11.0174635,-67.184865,35908,24-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,4000,12,DOTIJKL34562719
Michelin,215/60R16,Scrap,Bavdhan,-28.2133075,-74.022629,99919,8/4/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,7000,6,DOTIJKL34562719
Michelin,225/50R17,Scrap,Kharadi,-2.0537,-26.800048,60454,21-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,4/32,83000,3,DOTIJKL34562719
Pirelli,225/45R17,Scrap,Magarpatta City,42.2529075,6.15668,79353,6/12/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,51000,1,DOTWXYZ56780124
Goodyear,235/45R17,Used,Kharadi,-59.913959,-161.410791,3640,7/4/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,24000,7,DOTIJKL34562719
Continental,235/45R17,Scrap,Bavdhan,-43.3193395,-178.640257,51056,3/11/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,4/32,65000,11,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Koregaon Park,-28.6208575,171.822756,83046,5/10/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,24000,11,DOTABCD12343523
Goodyear,225/50R17,Used,Deccan,-2.9006035,63.427206,80929,17-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,6/32,51000,2,DOTWXYZ56780124
Goodyear,205/55R16,Used,Camp,-87.455566,93.796274,63730,26-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,51000,2,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Bavdhan,-12.9137815,86.131166,60886,27-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,4000,9,DOTWXYZ56780124
Pirelli,225/50R17,Scrap,Vishrantwadi,81.932479,-62.302046,80294,25-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,4/32,24000,11,DOTIJKL34562719
Continental,235/45R17,Used,Magarpatta City,-5.86671,-164.394763,68837,21-07-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,5/32,83000,11,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Aundh,13.7151115,172.915337,68496,27-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,6/32,60000,12,DOTABCD12343523
Continental,215/60R16,Used,Kalyani Nagar,-41.7525795,22.863024,5239,23-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,4/32,21500,10,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivane,-61.9933125,-25.616263,63944,27-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,4/32,51000,6,DOTMNOP78901520
Michelin,225/50R17,Used,Shivane,-5.9017345,-56.778958,11443,3/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,3/32,16500,10,DOTIJKL34562719
Michelin,235/45R17,Scrap,Shivane,-22.084446,27.805939,68487,5/10/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,6/32,7000,10,DOTEFGH90124822
Michelin,215/60R16,Used,Deccan,-87.7288645,105.645519,56389,18-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,6/32,51000,8,DOTABCD12343523
Pirelli,225/45R17,Used,Koregaon Park,-87.137514,99.504735,10148,26-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,4/32,83000,3,DOTABCD12343523
Pirelli,225/50R17,Used,Vishrantwadi,-79.326297,179.144251,73496,6/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,6/32,54000,11,DOTIJKL34562719
Michelin,225/50R17,Scrap,Kothrud,59.658646,44.627722,84062,31-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,16500,2,DOTMNOP78901520
Continental,215/60R16,Scrap,Aundh,-63.04715,-8.72718,61043,5/10/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,3/32,16500,8,DOTEFGH90124822
Michelin,205/55R16,Used,Deccan,82.9467815,170.816648,99644,20-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,6/32,69000,7,DOTIJKL34562719
Michelin,225/50R17,Used,Hadapsar,-69.7898545,-144.095292,86580,12/3/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,83000,8,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Kothrud,19.7184665,-141.764671,59605,9/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,4000,7,DOTIJKL34562719
Continental,205/55R16,Scrap,Hinjewadi,52.898112,-60.878044,49173,4/4/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,16500,7,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Kalyani Nagar,57.1269535,-78.821567,59143,3/4/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,4/32,60000,10,DOTMNOP78901520
Bridgestone,225/50R17,Used,Magarpatta City,2.833301,-66.788265,7734,8/4/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,4/32,4000,1,DOTEFGH90124822
Goodyear,235/45R17,Scrap,Camp,55.2854955,150.001058,13844,24-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,69000,7,DOTMNOP78901520
Pirelli,235/45R17,Used,Camp,70.1079445,16.114148,95112,27-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,7000,3,DOTMNOP78901520
Pirelli,225/45R17,Scrap,Hadapsar,21.845191,64.642528,29397,10/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,6/32,4000,2,DOTEFGH90124822
Goodyear,225/50R17,Used,Shivajinagar,-76.0724865,46.80303,97889,7/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,24000,5,DOTEFGH90124822
Michelin,225/50R17,Scrap,Shivajinagar,80.767477,-35.890278,31886,27-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,51000,11,DOTWXYZ56780124
Pirelli,205/55R16,Scrap,Magarpatta City,-72.5134955,-150.449664,36950,14-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,3/32,24000,1,DOTABCD12343523
Pirelli,215/60R16,Scrap,Kharadi,-61.757356,-0.396252,80143,12/4/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,65000,11,DOTEFGH90124822
Continental,215/60R16,Used,Vishrantwadi,-76.1773035,-98.167624,52065,5/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,4000,8,DOTIJKL34562719
Michelin,215/60R16,Scrap,Shivane,-2.006562,-153.303017,58468,22-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,24000,9,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Bavdhan,29.520631,-16.364512,40215,17-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,4/32,54000,12,DOTMNOP78901520
Pirelli,225/45R17,Scrap,Aundh,-43.857584,-53.173614,862,5/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,21500,7,DOTMNOP78901520
Continental,205/55R16,Scrap,Aundh,34.0977005,-133.969959,10712,16-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,2/32,51000,5,DOTIJKL34562719
Michelin,205/55R16,Used,Bavdhan,54.1250695,-170.929671,70465,6/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,3/32,16500,3,DOTEFGH90124822
Continental,225/45R17,Scrap,Camp,8.192377,-100.74241,69346,16-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,2/32,69000,8,DOTABCD12343523
Goodyear,215/60R16,Used,Hinjewadi,-10.0435045,115.019448,71376,11/10/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,24000,11,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Hinjewadi,-54.9366415,34.371801,51941,5/3/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,3/32,16500,4,DOTIJKL34562719
Pirelli,225/45R17,Scrap,Koregaon Park,58.6020995,130.686738,46558,24-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,4/32,7000,7,DOTWXYZ56780124
Michelin,225/45R17,Scrap,Bavdhan,81.3495085,35.47311,54114,11/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,2/32,21500,9,DOTWXYZ56780124
Goodyear,205/55R16,Used,Hadapsar,20.801056,127.639595,32664,17-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,5/32,54000,8,DOTABCD12343523
Pirelli,215/60R16,Scrap,Koregaon Park,12.3732235,-145.228512,70578,8/1/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,5/32,65000,2,DOTWXYZ56780124
Bridgestone,225/45R17,Used,Koregaon Park,-31.889396,-13.45649,76707,15-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,6/32,4000,4,DOTABCD12343523
Continental,235/45R17,Used,Camp,-43.535272,100.433413,72755,3/11/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,54000,2,DOTEFGH90124822
Continental,225/45R17,Used,Bavdhan,-68.779298,-171.836203,12544,18-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,5/32,24000,12,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Magarpatta City,-40.1248635,-9.065149,50601,19-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,7000,12,DOTMNOP78901520
Bridgestone,215/60R16,Used,Kharadi,68.783005,-98.961911,47127,22-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,6/32,54000,6,DOTWXYZ56780124
Continental,215/60R16,Used,Shivajinagar,77.8995475,138.053088,32822,7/4/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,2/32,16500,4,DOTMNOP78901520
Pirelli,235/45R17,Used,Hadapsar,-55.3169745,-126.220927,92844,19-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,24000,11,DOTEFGH90124822
Bridgestone,215/60R16,Scrap,Aundh,-35.6787475,-77.362879,76171,11/10/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,3/32,51000,6,DOTIJKL34562719
Continental,225/45R17,Used,Koregaon Park,72.3835445,-64.197531,72212,7/6/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,4000,10,DOTEFGH90124822
Continental,225/45R17,Used,Kalyani Nagar,-44.330887,-114.823646,22215,5/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,2/32,54000,2,DOTMNOP78901520
Continental,225/50R17,Used,Aundh,-4.922587,128.122055,97079,26-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,5/32,69000,12,DOTMNOP78901520
Pirelli,225/45R17,Used,Magarpatta City,4.1501575,-58.372606,44615,15-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,2/32,65000,10,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Shivane,-30.906473,97.859284,64652,20-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,16500,11,DOTWXYZ56780124
Goodyear,205/55R16,Used,Hadapsar,-18.0179535,-166.622219,26158,23-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,6/32,7000,8,DOTIJKL34562719
Bridgestone,205/55R16,Used,Kalyani Nagar,-1.9146805,156.933498,82729,23-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,2/32,4000,2,DOTABCD12343523
Continental,225/50R17,Scrap,Aundh,81.646914,39.307205,24378,21-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,5/32,83000,12,DOTABCD12343523
Goodyear,225/45R17,Used,Koregaon Park,-15.091371,150.842084,31893,19-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,4000,2,DOTMNOP78901520
Michelin,225/50R17,Used,Kharadi,51.367397,92.389806,39717,5/7/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,5/32,51000,1,DOTABCD12343523
Continental,205/55R16,Scrap,Kalyani Nagar,-85.8575775,84.005108,65270,31-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,5/32,51000,10,DOTIJKL34562719
Continental,225/45R17,Used,Bavdhan,37.4446655,129.443381,68262,7/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,65000,8,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Camp,22.153436,85.176479,24747,7/9/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,5/32,7000,4,DOTWXYZ56780124
Goodyear,225/50R17,Used,Koregaon Park,-20.9787515,71.064192,79065,3/5/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,4/32,69000,11,DOTMNOP78901520
Continental,215/60R16,Scrap,Bavdhan,-71.17239,19.979391,29513,9/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,51000,3,DOTEFGH90124822
Michelin,235/45R17,Scrap,Koregaon Park,82.168599,-38.23381,67072,10/1/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,2/32,24000,3,DOTWXYZ56780124
Continental,205/55R16,Used,Bavdhan,43.2432545,162.668186,24085,13-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,5/32,60000,11,DOTMNOP78901520
Continental,225/50R17,Scrap,Camp,-52.820517,-30.989511,7187,17-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,2/32,24000,2,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Kharadi,-30.556603,-122.017629,56062,26-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,6/32,24000,7,DOTEFGH90124822
Michelin,225/50R17,Scrap,Shivane,24.361744,146.396889,68118,25-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,3/32,60000,11,DOTEFGH90124822
Continental,215/60R16,Scrap,Camp,-36.6213125,-153.175942,44522,10/3/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,6/32,24000,12,DOTEFGH90124822
Goodyear,215/60R16,Scrap,Koregaon Park,10.7194835,-99.930048,99547,30-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,83000,12,DOTEFGH90124822
Pirelli,235/45R17,Used,Camp,-88.531468,133.584446,68244,3/4/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,6/32,51000,10,DOTABCD12343523
Goodyear,205/55R16,Scrap,Hinjewadi,-17.4346455,142.125186,61263,17-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,65000,9,DOTEFGH90124822
Michelin,225/45R17,Used,Shivajinagar,31.9600525,-174.399917,67556,27-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,6/32,69000,2,DOTMNOP78901520
Continental,235/45R17,Used,Hadapsar,-44.4599765,158.627191,72018,28-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,16500,9,DOTMNOP78901520
Bridgestone,225/50R17,Used,Camp,10.732935,-51.498083,531,7/11/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,2/32,60000,1,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Kothrud,40.780425,-170.604951,88299,15-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,5/32,16500,3,DOTIJKL34562719
Goodyear,235/45R17,Scrap,Magarpatta City,-59.311424,-116.21901,25217,12/3/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,6/32,83000,2,DOTEFGH90124822
Goodyear,235/45R17,Used,Aundh,36.096068,160.213717,21375,23-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,5/32,4000,12,DOTMNOP78901520
Michelin,235/45R17,Used,Kothrud,86.346749,-47.697448,63722,16-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,21500,5,DOTEFGH90124822
Bridgestone,215/60R16,Used,Deccan,25.1253275,160.530414,43844,25-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,60000,11,DOTEFGH90124822
Bridgestone,215/60R16,Used,Vishrantwadi,30.516098,-74.401519,89253,17-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,4/32,65000,3,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Hadapsar,-71.4207735,41.261469,59364,1/9/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,3/32,65000,5,DOTWXYZ56780124
Continental,205/55R16,Scrap,Deccan,-49.815791,-164.983145,36835,15-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,6/32,69000,10,DOTMNOP78901520
Michelin,225/45R17,Scrap,Shivane,24.2639875,113.581792,13273,28-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,3/32,54000,9,DOTEFGH90124822
Michelin,225/50R17,Scrap,Vishrantwadi,-47.063147,12.664885,39107,16-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,3/32,21500,5,DOTWXYZ56780124
Continental,235/45R17,Scrap,Shivajinagar,-15.3036115,-106.373583,35982,23-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,3/32,16500,4,DOTWXYZ56780124
