Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Pirelli,235/45R17,Used,Shivane,18.5759,73.8931,33813,24-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,11,DOTEFGH90124822
Michelin,225/45R17,Scrap,Kharadi,18.550985,73.934982,95448,20-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,54000,8,DOTEFGH90124822
Pirelli,205/55R16,Used,Hinjewadi,18.593617,73.730133,36387,16-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,11,DOTWXYZ56780124
Michelin,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,45783,23-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,1,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,10176,10/8/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,11,DOTWXYZ56780124
Continental,225/45R17,Used,Hinjewadi,18.593617,73.730133,65692,26-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,16500,6,DOTEFGH90124822
Michelin,215/60R16,Used,Aundh,18.562622,73.808723,1830,6/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,7000,11,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Kothrud,18.50625,73.81486,56849,18-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,24000,12,DOTIJKL34562719
Continental,205/55R16,Scrap,Deccan,17,77,68787,21-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,5,DOTWXYZ56780124
Bridgestone,225/50R17,Scrap,Hadapsar,18.496668,73.941666,44349,10/7/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,83000,10,DOTWXYZ56780124
Pirelli,235/45R17,Scrap,Deccan,17,77,63834,4/1/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,83000,1,DOTEFGH90124822
Michelin,205/55R16,Scrap,Magarpatta City,18.515806,73.927164,77777,11/8/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,60000,9,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Kharadi,18.550985,73.934982,96520,1/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,3,DOTIJKL34562719
Michelin,225/45R17,Used,Hinjewadi,18.593617,73.730133,69425,24-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,21500,6,DOTIJKL34562719
Michelin,225/50R17,Used,Kharadi,18.550985,73.934982,75290,21-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,16500,7,DOTMNOP78901520
Continental,215/60R16,Scrap,Hadapsar,18.496668,73.941666,48129,30-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,6,DOTEFGH90124822
Michelin,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,10713,1/2/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,51000,5,DOTMNOP78901520
Continental,235/45R17,Scrap,Deccan,17,77,14882,8/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,3,DOTIJKL34562719
Michelin,225/50R17,Scrap,Bavdhan,18.54085,73.76065,68628,31-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,24000,11,DOTMNOP78901520
Continental,215/60R16,Scrap,Magarpatta City,18.515806,73.927164,93601,6/12/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,69000,7,DOTMNOP78901520
Goodyear,225/45R17,Scrap,Kharadi,18.550985,73.934982,55784,1/8/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,7,DOTEFGH90124822
Continental,225/50R17,Scrap,Kothrud,18.50625,73.81486,11824,27-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,21500,4,DOTABCD12343523
Michelin,235/45R17,Used,Kharadi,18.550985,73.934982,82011,19-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,60000,11,DOTIJKL34562719
Continental,215/60R16,Used,Bavdhan,18.54085,73.76065,7546,26-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,65000,4,DOTIJKL34562719
Continental,225/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,77561,28-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,60000,5,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,70437,16-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,60000,4,DOTMNOP78901520
Michelin,225/50R17,Used,Vishrantwadi,18.57856,73.87741,58891,22-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,7,DOTIJKL34562719
Continental,235/45R17,Used,Shivajinagar,20.11784,79.029121,61633,28-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,69000,5,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,44281,7/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,7000,4,DOTIJKL34562719
Goodyear,235/45R17,Used,Kharadi,18.550985,73.934982,5624,6/4/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,4,DOTEFGH90124822
Continental,225/50R17,Scrap,Hadapsar,18.496668,73.941666,88361,18-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,24000,7,DOTWXYZ56780124
Pirelli,205/55R16,Scrap,Deccan,17,77,69066,25-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,69000,4,DOTWXYZ56780124
Goodyear,215/60R16,Scrap,Kharadi,18.550985,73.934982,75046,29-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,60000,11,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Kharadi,18.550985,73.934982,35767,9/1/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,9,DOTMNOP78901520
Pirelli,235/45R17,Used,Magarpatta City,18.515806,73.927164,70522,12/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,83000,12,DOTABCD12343523
Michelin,205/55R16,Used,Kothrud,18.50625,73.81486,14770,14-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,65000,3,DOTABCD12343523
Pirelli,225/50R17,Used,Aundh,18.562622,73.808723,96479,24-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,65000,4,DOTMNOP78901520
Continental,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,76661,16-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,16500,12,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,8657,6/7/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,69000,3,DOTMNOP78901520
Bridgestone,235/45R17,Scrap,Aundh,18.562622,73.808723,36225,2/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,16500,2,DOTMNOP78901520
Continental,205/55R16,Scrap,Kharadi,18.550985,73.934982,73213,6/12/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,65000,10,DOTWXYZ56780124
Continental,225/45R17,Scrap,Kothrud,18.50625,73.81486,70034,30-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,10,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Bavdhan,18.54085,73.76065,16687,7/3/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,16500,10,DOTMNOP78901520
Michelin,235/45R17,Used,Hadapsar,18.496668,73.941666,73575,30-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,83000,1,DOTMNOP78901520
Michelin,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,74865,12/8/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,51000,8,DOTABCD12343523
Goodyear,215/60R16,Used,Camp,18.512231,73.88601,72722,1/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,69000,1,DOTABCD12343523
Michelin,225/45R17,Used,Aundh,18.562622,73.808723,48951,17-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,54000,6,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Magarpatta City,18.515806,73.927164,19396,17-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,7000,12,DOTABCD12343523
Bridgestone,205/55R16,Used,Kharadi,18.550985,73.934982,14842,25-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,54000,8,DOTIJKL34562719
Continental,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,16585,1/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,51000,3,DOTABCD12343523
Pirelli,205/55R16,Scrap,Kothrud,18.50625,73.81486,67661,21-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,54000,10,DOTMNOP78901520
Goodyear,225/45R17,Used,Camp,18.512231,73.88601,50051,25-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,4000,5,DOTWXYZ56780124
Pirelli,205/55R16,Used,Kalyani Nagar,18.5481,73.9033,16043,2/1/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,4000,1,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Hadapsar,18.496668,73.941666,56657,6/7/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,7,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Aundh,18.562622,73.808723,81656,28-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,5,DOTIJKL34562719
Michelin,205/55R16,Used,Camp,18.512231,73.88601,13258,7/3/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,7,DOTWXYZ56780124
Goodyear,215/60R16,Scrap,Aundh,18.562622,73.808723,56473,8/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,4,DOTMNOP78901520
Pirelli,215/60R16,Used,Kothrud,18.50625,73.81486,29652,25-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,51000,10,DOTEFGH90124822
Continental,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,5251,27-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,7000,3,DOTEFGH90124822
Continental,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,1429,1/12/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,54000,9,DOTMNOP78901520
Bridgestone,225/50R17,Used,Shivane,18.5759,73.8931,96213,29-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,16500,1,DOTIJKL34562719
Michelin,225/45R17,Used,Kothrud,18.50625,73.81486,61845,22-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,21500,6,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,81387,8/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,24000,10,DOTWXYZ56780124
Continental,205/55R16,Scrap,Kothrud,18.50625,73.81486,9905,6/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,83000,10,DOTMNOP78901520
Bridgestone,215/60R16,Used,Hadapsar,18.496668,73.941666,73008,3/10/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,6,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Shivane,18.5759,73.8931,21751,25-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,60000,3,DOTEFGH90124822
Bridgestone,205/55R16,Used,Shivajinagar,20.11784,79.029121,83864,16-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,51000,4,DOTABCD12343523
Goodyear,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,44320,5/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,12,DOTEFGH90124822
Michelin,225/50R17,Scrap,Kothrud,18.50625,73.81486,73222,9/8/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,60000,3,DOTWXYZ56780124
Goodyear,225/50R17,Used,Koregaon Park,18.536207,73.893974,1164,8/12/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,5,DOTMNOP78901520
Goodyear,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,32708,9/9/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,4000,10,DOTABCD12343523
Michelin,225/45R17,Used,Kalyani Nagar,18.5481,73.9033,58121,24-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,1,DOTWXYZ56780124
Continental,225/45R17,Used,Aundh,18.562622,73.808723,49239,27-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,24000,12,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Camp,18.512231,73.88601,3907,28-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,21500,11,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Aundh,18.562622,73.808723,69767,27-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,51000,2,DOTIJKL34562719
Goodyear,225/50R17,Used,Shivane,18.5759,73.8931,93088,24-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,21500,9,DOTMNOP78901520
Michelin,225/50R17,Used,Vishrantwadi,18.57856,73.87741,85736,5/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTIJKL34562719
Pirelli,225/50R17,Used,Camp,18.512231,73.88601,59983,22-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,2,DOTMNOP78901520
Bridgestone,235/45R17,Used,Hadapsar,18.496668,73.941666,35880,19-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,21500,12,DOTIJKL34562719
Bridgestone,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,43418,15-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,11,DOTMNOP78901520
Goodyear,215/60R16,Used,Shivane,18.5759,73.8931,79204,23-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,6,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,99291,8/8/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,51000,6,DOTIJKL34562719
Michelin,225/45R17,Used,Kothrud,18.50625,73.81486,46408,25-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,16500,12,DOTEFGH90124822
Michelin,225/50R17,Used,Kharadi,18.550985,73.934982,45011,17-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,11,DOTEFGH90124822
Continental,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,54772,1/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,60000,11,DOTEFGH90124822
Goodyear,225/45R17,Used,Shivane,18.5759,73.8931,33572,21-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,12,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Deccan,17,77,2179,28-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,8,DOTIJKL34562719
Pirelli,235/45R17,Used,Deccan,17,77,66511,13-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,11,DOTEFGH90124822
Bridgestone,225/50R17,Used,Kharadi,18.550985,73.934982,86265,9/2/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,11,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Kharadi,18.550985,73.934982,18885,6/1/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,54000,12,DOTABCD12343523
Continental,205/55R16,Scrap,Kothrud,18.50625,73.81486,93683,25-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,51000,10,DOTIJKL34562719
Goodyear,225/45R17,Used,Hadapsar,18.496668,73.941666,68388,16-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,24000,12,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Vishrantwadi,18.57856,73.87741,95559,21-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,10,DOTIJKL34562719
Continental,235/45R17,Scrap,Kharadi,18.550985,73.934982,6330,25-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,9,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Kothrud,18.50625,73.81486,64088,13-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,51000,10,DOTIJKL34562719
Goodyear,225/45R17,Used,Koregaon Park,18.536207,73.893974,3550,10/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,7000,10,DOTABCD12343523
Continental,205/55R16,Used,Koregaon Park,18.536207,73.893974,28515,21-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,83000,7,DOTEFGH90124822
Michelin,235/45R17,Scrap,Kothrud,18.50625,73.81486,86808,11/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,51000,9,DOTMNOP78901520
Michelin,205/55R16,Used,Magarpatta City,18.515806,73.927164,93562,28-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,65000,5,DOTABCD12343523
Goodyear,235/45R17,Used,Hadapsar,18.496668,73.941666,1567,19-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,6,DOTMNOP78901520
Pirelli,225/45R17,Used,Kothrud,18.50625,73.81486,9391,5/12/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,69000,4,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,5562,15-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,65000,9,DOTEFGH90124822
Continental,225/50R17,Used,Shivane,18.5759,73.8931,97656,23-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,8,DOTIJKL34562719
Michelin,225/50R17,Used,Shivajinagar,20.11784,79.029121,63765,1/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,83000,11,DOTEFGH90124822
Goodyear,205/55R16,Used,Hinjewadi,18.593617,73.730133,47214,25-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,69000,7,DOTMNOP78901520
Michelin,205/55R16,Used,Shivajinagar,20.11784,79.029121,81280,5/8/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,54000,2,DOTWXYZ56780124
Bridgestone,225/50R17,Scrap,Camp,18.512231,73.88601,68611,22-10-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,65000,9,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Vishrantwadi,18.57856,73.87741,36031,30-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,65000,7,DOTABCD12343523
Goodyear,235/45R17,Used,Kothrud,18.50625,73.81486,35711,22-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,69000,4,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Shivane,18.5759,73.8931,70787,7/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,8,DOTMNOP78901520
Bridgestone,225/50R17,Scrap,Shivane,18.5759,73.8931,13519,18-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,11,DOTABCD12343523
Continental,225/45R17,Scrap,Kothrud,18.50625,73.81486,93273,23-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,69000,7,DOTWXYZ56780124
Goodyear,225/45R17,Used,Aundh,18.562622,73.808723,5143,25-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,2,DOTABCD12343523
Pirelli,205/55R16,Scrap,Hadapsar,18.496668,73.941666,99649,29-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,65000,2,DOTMNOP78901520
Goodyear,225/45R17,Used,Koregaon Park,18.536207,73.893974,9121,28-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,21500,2,DOTIJKL34562719
Pirelli,205/55R16,Used,Magarpatta City,18.515806,73.927164,57088,9/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,10,DOTEFGH90124822
Bridgestone,225/50R17,Used,Koregaon Park,18.536207,73.893974,47858,18-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,16500,7,DOTEFGH90124822
Michelin,205/55R16,Used,Bavdhan,18.54085,73.76065,73160,30-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,1,DOTMNOP78901520
Michelin,225/50R17,Used,Camp,18.512231,73.88601,1796,20-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,69000,9,DOTIJKL34562719
Continental,235/45R17,Scrap,Hadapsar,18.496668,73.941666,16539,8/12/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,83000,6,DOTIJKL34562719
Pirelli,225/45R17,Used,Hinjewadi,18.593617,73.730133,67104,19-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,65000,8,DOTMNOP78901520
Bridgestone,205/55R16,Used,Hinjewadi,18.593617,73.730133,4179,4/7/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,24000,9,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,94989,20-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,60000,2,DOTIJKL34562719
Michelin,235/45R17,Used,Kharadi,18.550985,73.934982,21227,29-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,24000,8,DOTABCD12343523
Pirelli,215/60R16,Scrap,Deccan,17,77,32203,28-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,8,DOTABCD12343523
Michelin,205/55R16,Scrap,Aundh,18.562622,73.808723,47267,2/11/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,69000,2,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Shivane,18.5759,73.8931,26741,14-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,1,DOTMNOP78901520
Pirelli,205/55R16,Used,Shivane,18.5759,73.8931,88963,15-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,65000,7,DOTIJKL34562719
Michelin,235/45R17,Used,Shivajinagar,20.11784,79.029121,18985,12/11/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,51000,9,DOTWXYZ56780124
Michelin,205/55R16,Scrap,Kharadi,18.550985,73.934982,89001,14-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,21500,11,DOTEFGH90124822
Michelin,225/50R17,Scrap,Kharadi,18.550985,73.934982,7086,8/11/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,12,DOTIJKL34562719
Bridgestone,225/45R17,Scrap,Camp,18.512231,73.88601,86678,23-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,10,DOTIJKL34562719
Michelin,225/50R17,Used,Shivajinagar,20.11784,79.029121,40716,3/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,83000,12,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivane,18.5759,73.8931,17733,29-09-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,60000,6,DOTABCD12343523
Pirelli,215/60R16,Used,Aundh,18.562622,73.808723,19334,24-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,4000,10,DOTEFGH90124822
Bridgestone,205/55R16,Used,Hadapsar,18.496668,73.941666,1988,17-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,51000,9,DOTWXYZ56780124
Continental,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,56983,8/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,21500,4,DOTEFGH90124822
Bridgestone,225/45R17,Scrap,Magarpatta City,18.515806,73.927164,17950,4/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,4000,4,DOTIJKL34562719
Continental,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,12180,1/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,16500,5,DOTABCD12343523
Pirelli,225/45R17,Scrap,Magarpatta City,18.515806,73.927164,35904,8/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,24000,10,DOTMNOP78901520
Continental,205/55R16,Used,Koregaon Park,18.536207,73.893974,35930,14-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,54000,1,DOTEFGH90124822
Pirelli,225/45R17,Used,Vishrantwadi,18.57856,73.87741,88340,20-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,3,DOTEFGH90124822
