Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Bridgestone,235/45R17,Used,Shivajinagar,3.4489845,171.47071,22916,02-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,24000,6,DOTMNOP78901520
Michelin,215/60R16,Scrap,Hadapsar,48.4125175,114.786552,93813,08-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,5,DOTIJKL34562719
Pirelli,205/55R16,Used,Koregaon Park,-27.670599,-140.104836,82533,17-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,4000,8,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Bavdhan,74.049033,-47.033321,53720,04-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/6,24000,4,DOTABCD12343523
Pirelli,215/60R16,Used,Shivane,-25.205242,-129.121553,2447,18-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,7,DOTIJKL34562719
Pirelli,235/45R17,Used,Shivane,74.3917575,-56.514272,33813,24-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,11,DOTEFGH90124822
Michelin,225/45R17,Scrap,Kharadi,3.0222975,-46.543712,95448,20-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,54000,8,DOTEFGH90124822
Pirelli,205/55R16,Used,Hinjewadi,-61.781534,-101.318609,36387,16-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,11,DOTWXYZ56780124
Michelin,225/45R17,Scrap,Vishrantwadi,-22.274707,74.680202,45783,23-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,1,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Shivajinagar,-20.9840675,87.86347,10176,10-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,11,DOTWXYZ56780124
Continental,225/45R17,Used,Hinjewadi,-19.602393,35.25437,65692,26-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,16500,6,DOTEFGH90124822
Michelin,215/60R16,Used,Aundh,-55.2420405,34.268896,1830,06-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,7000,11,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Kothrud,21.2430445,-143.240152,56849,18-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,24000,12,DOTIJKL34562719
Continental,205/55R16,Scrap,Deccan,9.210186,46.611331,68787,21-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,5,DOTWXYZ56780124
Bridgestone,225/50R17,Scrap,Hadapsar,62.8685525,77.874693,44349,10-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,83000,10,DOTWXYZ56780124
Pirelli,235/45R17,Scrap,Deccan,29.5567955,129.933737,63834,04-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,83000,1,DOTEFGH90124822
Michelin,205/55R16,Scrap,Magarpatta City,-30.7789345,-50.135308,77777,11-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,60000,9,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Kharadi,49.2410965,-105.581955,96520,01-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,3,DOTIJKL34562719
Michelin,225/45R17,Used,Hinjewadi,14.3287325,61.921503,69425,24-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,21500,6,DOTIJKL34562719
Michelin,225/50R17,Used,Kharadi,-3.335362,37.110422,75290,21-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,16500,7,DOTMNOP78901520
Continental,215/60R16,Scrap,Hadapsar,-74.675378,-32.658406,48129,30-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,6,DOTEFGH90124822
Michelin,225/45R17,Scrap,Shivajinagar,-2.564675,137.890066,10713,01-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,51000,5,DOTMNOP78901520
Continental,235/45R17,Scrap,Deccan,16.89686,-13.08169,14882,08-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,3,DOTIJKL34562719
Michelin,225/50R17,Scrap,Bavdhan,28.7349265,-66.865957,68628,31-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,24000,11,DOTMNOP78901520
Continental,215/60R16,Scrap,Magarpatta City,75.7459975,-90.398366,93601,06-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,69000,7,DOTMNOP78901520
Goodyear,225/45R17,Scrap,Kharadi,-68.980588,-77.973844,55784,01-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,7,DOTEFGH90124822
Continental,225/50R17,Scrap,Kothrud,-87.577497,-139.926819,11824,27-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,21500,4,DOTABCD12343523
Michelin,235/45R17,Used,Kharadi,34.2960465,34.340623,82011,19-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,60000,11,DOTIJKL34562719
Continental,215/60R16,Used,Bavdhan,-73.6825275,-100.773144,7546,26-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,65000,4,DOTIJKL34562719
Continental,225/45R17,Scrap,Kalyani Nagar,-6.2368775,95.06558,77561,28-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,60000,5,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Shivajinagar,55.3986025,55.71964,70437,16-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,60000,4,DOTMNOP78901520
Michelin,225/50R17,Used,Vishrantwadi,-68.20967,172.604494,58891,22-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,7,DOTIJKL34562719
Continental,235/45R17,Used,Shivajinagar,-88.358561,-179.92326,61633,28-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,69000,5,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Koregaon Park,-36.8497835,20.435801,44281,07-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,7000,4,DOTIJKL34562719
Goodyear,235/45R17,Used,Kharadi,-36.3150785,81.952904,5624,06-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,4,DOTEFGH90124822
Continental,225/50R17,Scrap,Hadapsar,-78.9837505,9.387537,88361,18-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,24000,7,DOTWXYZ56780124
Pirelli,205/55R16,Scrap,Deccan,-30.4506905,-70.775993,69066,25-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,69000,4,DOTWXYZ56780124
Goodyear,215/60R16,Scrap,Kharadi,-21.216876,65.856449,75046,29-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,60000,11,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Kharadi,11.947442,165.191825,35767,09-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,9,DOTMNOP78901520
Pirelli,235/45R17,Used,Magarpatta City,-62.517525,-115.736485,70522,12-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,83000,12,DOTABCD12343523
Michelin,205/55R16,Used,Kothrud,23.9878705,99.644452,14770,14-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,65000,3,DOTABCD12343523
Pirelli,225/50R17,Used,Aundh,-73.6477975,94.995269,96479,24-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,65000,4,DOTMNOP78901520
Continental,235/45R17,Scrap,Magarpatta City,86.839589,-142.094895,76661,16-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,16500,12,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Koregaon Park,64.1769705,-67.216471,8657,06-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,69000,3,DOTMNOP78901520
Bridgestone,235/45R17,Scrap,Aundh,-49.46784,-55.860978,36225,02-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,16500,2,DOTMNOP78901520
Continental,205/55R16,Scrap,Kharadi,22.4600745,82.841816,73213,06-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,65000,10,DOTWXYZ56780124
Continental,225/45R17,Scrap,Kothrud,-61.978836,-161.239943,70034,30-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,10,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Bavdhan,37.441322,-112.916297,16687,07-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,16500,10,DOTMNOP78901520
Michelin,235/45R17,Used,Hadapsar,-29.834297,105.557332,73575,30-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,83000,1,DOTMNOP78901520
Michelin,205/55R16,Scrap,Vishrantwadi,-45.2823035,48.857937,74865,12-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,51000,8,DOTABCD12343523
Goodyear,215/60R16,Used,Camp,-69.4985135,-164.637912,72722,01-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,69000,1,DOTABCD12343523
Michelin,225/45R17,Used,Aundh,71.6350625,51.534575,48951,17-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,54000,6,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Magarpatta City,-61.7810295,-84.632532,19396,17-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,7000,12,DOTABCD12343523
Bridgestone,205/55R16,Used,Kharadi,-71.3626765,33.416124,14842,25-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,54000,8,DOTIJKL34562719
Continental,225/45R17,Scrap,Vishrantwadi,82.0923015,-71.841299,16585,01-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,51000,3,DOTABCD12343523
Pirelli,205/55R16,Scrap,Kothrud,-81.1959745,-55.223694,67661,21-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,54000,10,DOTMNOP78901520
Goodyear,225/45R17,Used,Camp,24.3677565,106.968112,50051,25-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,4000,5,DOTWXYZ56780124
Pirelli,205/55R16,Used,Kalyani Nagar,40.581214,143.305884,16043,02-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,4000,1,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Hadapsar,-55.365404,67.118489,56657,06-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,7,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Aundh,-44.979183,-40.771798,81656,28-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,5,DOTIJKL34562719
Michelin,205/55R16,Used,Camp,58.054751,170.417111,13258,07-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,7,DOTWXYZ56780124
Goodyear,215/60R16,Scrap,Aundh,-88.433082,42.799196,56473,08-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,4,DOTMNOP78901520
Pirelli,215/60R16,Used,Kothrud,-10.3586385,-100.342384,29652,25-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,51000,10,DOTEFGH90124822
Continental,225/45R17,Scrap,Shivajinagar,-27.177365,60.663671,5251,27-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,7000,3,DOTEFGH90124822
Continental,225/45R17,Scrap,Vishrantwadi,30.390285,-61.44647,1429,01-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,54000,9,DOTMNOP78901520
Bridgestone,225/50R17,Used,Shivane,86.7755415,104.511433,96213,29-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,16500,1,DOTIJKL34562719
Michelin,225/45R17,Used,Kothrud,-54.532659,167.229642,61845,22-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,21500,6,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Magarpatta City,-89.6474845,-110.559493,81387,08-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,24000,10,DOTWXYZ56780124
Continental,205/55R16,Scrap,Kothrud,-51.9121035,-6.550779,9905,06-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,83000,10,DOTMNOP78901520
Bridgestone,215/60R16,Used,Hadapsar,-39.7860185,-48.587438,73008,03-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,6,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Shivane,-35.660999,139.58851,21751,25-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,60000,3,DOTEFGH90124822
Bridgestone,205/55R16,Used,Shivajinagar,-79.0708385,90.362238,83864,16-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,51000,4,DOTABCD12343523
Goodyear,225/50R17,Scrap,Magarpatta City,-0.061364,77.353638,44320,05-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,12,DOTEFGH90124822
Michelin,225/50R17,Scrap,Kothrud,-23.1579425,-72.947771,73222,09-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,60000,3,DOTWXYZ56780124
Goodyear,225/50R17,Used,Koregaon Park,88.899624,-47.79959,1164,08-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,5,DOTMNOP78901520
Goodyear,215/60R16,Scrap,Kalyani Nagar,5.3724865,-5.923668,32708,09-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,4000,10,DOTABCD12343523
Michelin,225/45R17,Used,Kalyani Nagar,-68.3654815,126.998488,58121,24-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,1,DOTWXYZ56780124
Continental,225/45R17,Used,Aundh,35.2976295,69.960716,49239,27-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,24000,12,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Camp,-63.231424,128.304278,3907,28-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,21500,11,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Aundh,-41.0003925,-39.785459,69767,27-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,51000,2,DOTIJKL34562719
Goodyear,225/50R17,Used,Shivane,83.6868085,-94.633861,93088,24-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,21500,9,DOTMNOP78901520
Michelin,225/50R17,Used,Vishrantwadi,-80.628993,-117.649918,85736,05-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTIJKL34562719
Pirelli,225/50R17,Used,Camp,76.1522475,83.963263,59983,22-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,2,DOTMNOP78901520
Bridgestone,235/45R17,Used,Hadapsar,64.173401,41.589848,35880,19-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,21500,12,DOTIJKL34562719
Bridgestone,205/55R16,Scrap,Vishrantwadi,-1.00992,-161.783722,43418,15-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,11,DOTMNOP78901520
Goodyear,215/60R16,Used,Shivane,-10.7511245,-164.066348,79204,23-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,6,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Kalyani Nagar,63.2900725,162.61384,99291,08-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,51000,6,DOTIJKL34562719
Michelin,225/45R17,Used,Kothrud,-26.5371205,10.70593,46408,25-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,16500,12,DOTEFGH90124822
Michelin,225/50R17,Used,Kharadi,-30.0885725,-130.621168,45011,17-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,11,DOTEFGH90124822
Continental,225/50R17,Used,Kalyani Nagar,-89.8337175,123.495065,54772,01-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,60000,11,DOTEFGH90124822
Goodyear,225/45R17,Used,Shivane,-29.6532365,12.878467,33572,21-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,12,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Deccan,57.705307,-108.782469,2179,28-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,8,DOTIJKL34562719
Pirelli,235/45R17,Used,Deccan,44.830597,-3.123924,66511,13-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,11,DOTEFGH90124822
Bridgestone,225/50R17,Used,Kharadi,74.481773,-69.276425,86265,09-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,11,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Kharadi,51.189361,-37.406143,18885,06-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,54000,12,DOTABCD12343523
Continental,205/55R16,Scrap,Kothrud,20.9006505,40.993356,93683,25-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,51000,10,DOTIJKL34562719
Goodyear,225/45R17,Used,Hadapsar,-21.505361,25.28449,68388,16-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,24000,12,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Vishrantwadi,79.7534405,86.391995,95559,21-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,10,DOTIJKL34562719
Continental,235/45R17,Scrap,Kharadi,-59.2597175,-120.580704,6330,25-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,9,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Kothrud,-81.0009595,-143.524108,64088,13-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,51000,10,DOTIJKL34562719
Goodyear,225/45R17,Used,Koregaon Park,-57.0220545,104.136117,3550,10-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,7000,10,DOTABCD12343523
Continental,205/55R16,Used,Koregaon Park,32.5984765,-37.791169,28515,21-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,83000,7,DOTEFGH90124822
Michelin,235/45R17,Scrap,Kothrud,-55.0341615,-67.577619,86808,11-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,51000,9,DOTMNOP78901520
Michelin,205/55R16,Used,Magarpatta City,79.8820965,59.002007,93562,28-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,65000,5,DOTABCD12343523
Goodyear,235/45R17,Used,Hadapsar,33.7783155,67.014319,1567,19-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,6,DOTMNOP78901520
Pirelli,225/45R17,Used,Kothrud,21.5701755,158.815619,9391,05-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,69000,4,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Shivajinagar,-49.8253535,74.337991,5562,15-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,65000,9,DOTEFGH90124822
Continental,225/50R17,Used,Shivane,-58.58573,-158.121649,97656,23-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,8,DOTIJKL34562719
Michelin,225/50R17,Used,Shivajinagar,79.2504945,-49.497482,63765,01-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,83000,11,DOTEFGH90124822
Goodyear,205/55R16,Used,Hinjewadi,23.608987,154.433362,47214,25-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,69000,7,DOTMNOP78901520
Michelin,205/55R16,Used,Shivajinagar,-15.184524,-156.775014,81280,05-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,54000,2,DOTWXYZ56780124
Bridgestone,225/50R17,Scrap,Camp,-72.8395085,-121.727651,68611,22-10-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,65000,9,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Vishrantwadi,-35.04155,150.598955,36031,30-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,65000,7,DOTABCD12343523
Goodyear,235/45R17,Used,Kothrud,-26.7013945,75.472828,35711,22-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,69000,4,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Shivane,25.437837,123.216905,70787,07-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,8,DOTMNOP78901520
Bridgestone,225/50R17,Scrap,Shivane,-11.292697,19.216557,13519,18-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,11,DOTABCD12343523
Continental,225/45R17,Scrap,Kothrud,38.8136405,-107.276751,93273,23-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,69000,7,DOTWXYZ56780124
Goodyear,225/45R17,Used,Aundh,37.415329,-17.913619,5143,25-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,2,DOTABCD12343523
Pirelli,205/55R16,Scrap,Hadapsar,-29.3628,112.170209,99649,29-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,65000,2,DOTMNOP78901520
Goodyear,225/45R17,Used,Koregaon Park,45.3081835,-4.593112,9121,28-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,21500,2,DOTIJKL34562719
Pirelli,205/55R16,Used,Magarpatta City,-63.8797865,-153.183485,57088,09-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,10,DOTEFGH90124822
Bridgestone,225/50R17,Used,Koregaon Park,32.614922,-71.155489,47858,18-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,16500,7,DOTEFGH90124822
Michelin,205/55R16,Used,Bavdhan,-16.354919,-176.676676,73160,30-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,1,DOTMNOP78901520
Michelin,225/50R17,Used,Camp,-66.0276725,147.790957,1796,20-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,69000,9,DOTIJKL34562719
Continental,235/45R17,Scrap,Hadapsar,16.8722705,-63.144256,16539,08-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,83000,6,DOTIJKL34562719
Pirelli,225/45R17,Used,Hinjewadi,7.6274535,21.935615,67104,19-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,65000,8,DOTMNOP78901520
Bridgestone,205/55R16,Used,Hinjewadi,32.679984,-19.237328,4179,04-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,24000,9,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Magarpatta City,-78.783634,-33.883761,94989,20-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,60000,2,DOTIJKL34562719
Michelin,235/45R17,Used,Kharadi,-22.2982785,136.895029,21227,29-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,24000,8,DOTABCD12343523
Pirelli,215/60R16,Scrap,Deccan,-77.131636,-150.115479,32203,28-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,8,DOTABCD12343523
Michelin,205/55R16,Scrap,Aundh,-51.4945145,-129.825497,47267,02-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,69000,2,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Shivane,5.449563,-127.181927,26741,14-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,1,DOTMNOP78901520
Pirelli,205/55R16,Used,Shivane,-13.3717255,97.346256,88963,15-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,65000,7,DOTIJKL34562719
Michelin,235/45R17,Used,Shivajinagar,-26.2690295,-60.693441,18985,12-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,51000,9,DOTWXYZ56780124
Michelin,205/55R16,Scrap,Kharadi,-71.139834,37.1776,89001,14-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,21500,11,DOTEFGH90124822
Michelin,225/50R17,Scrap,Kharadi,-15.190212,-20.154724,7086,08-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,12,DOTIJKL34562719
Bridgestone,225/45R17,Scrap,Camp,76.946992,10.148861,86678,23-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,10,DOTIJKL34562719
Michelin,225/50R17,Used,Shivajinagar,5.3323535,-110.630715,40716,03-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,83000,12,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivane,45.3502525,-32.819982,17733,29-09-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,60000,6,DOTABCD12343523
